Formulario,nom_hum,reg_jur,asp,cat_manejo,nombre_asp,nom_cuenc,tipo_hum,clase_hum,nat_art,Perimetro_m,Area_Has
9259,Bijagual 4,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Tusubres,Palustre,Pantano herbaceo,Natural,918.6856428,1.246148129
9260,Bijagual 5,Area Silvestre Protegida,Parcialmente,Parque Nacional,Carara,Tusubres,Palustre,Pantano herbaceo,Natural,748.1942849,0.3964448663
9261,Bijagual 6,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Tusubres,Palustre,Pantano herbaceo,Natural,682.9343758,0.3632579702
9263,Laguna Bijagual 1,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Tusubres,Lacustre,Laguna,Artificial,315.8805058,0.3867425449
9262,Tilapiera Los Caballos,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Tusubres,Lacustre,Laguna,Artificial,114.0324999,0.082968655
9264,Laguna Bijagual 2,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Tusubres,Lacustre,Laguna,Natural,333.3543885,0.4486876486
9266,Laguna Bijagual 4,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Tusubres,Lacustre,Laguna,Natural,308.7491321,0.2791224636
9265,Laguna Bijagual 3,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Tusubres,Lacustre,Laguna,Natural,69.62680443,0.03068304522
405,Embalse Chucas,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Tarcoles,Lacustre,Laguna,Artificial,9974.36768,55.6511662
5398,La Managua,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Naranjo,Palustre,Pantano herbaceo,Natural,5246.146101,24.59182288
8444,Finca Roberto Barrantes,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Tusubres,Palustre,Pantano herbaceo,Natural,5903.052977,77.0731588
9274,Pantano El Castillo,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Bebedero,Palustre,Pantano herbaceo,Natural,1024.285713,4.497476829
9275,Lomas (Minas),Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Abangares,Palustre,Pantano herbaceo,Artificial,493.4924007,1.355329067
9276,Palmitas 1,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Abangares,Lacustre,Laguna,Artificial,343.8576872,0.5148710498
9277,Palmitas 2,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Abangares,Lacustre,Laguna,Artificial,321.8011608,0.4240737119
9278,Laguna Corobici,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Bebedero,Lacustre,Laguna,Artificial,123.3279464,0.09151301936
9279,Piscinas La Pacifica 2,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Bebedero,Lacustre,Laguna,Artificial,1537.365814,8.207125535
9280,Tilapiera del Sol 1,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Bebedero,Lacustre,Laguna,Artificial,572.677826,1.773575601
9281,Tilapiera del Sol 2,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Bebedero,Lacustre,Laguna,Artificial,82.27531293,0.04216740101
9282,Montenegro 2,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Bebedero,Palustre,Pantano herbaceo,Artificial,821.9806992,1.843214484
9283,Finca Los Laures 1,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Bebedero,Lacustre,Laguna,Artificial,62.20112252,0.02900888414
9284,Finca Los Laures 2,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Bebedero,Lacustre,Laguna,Artificial,113.8095536,0.0999411737
9285,Humedal Solimar,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Bebedero,Lacustre,Laguna,Artificial,265.1164951,0.3766287027
9286,Humedal Tikirusa,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Bebedero,Palustre,Pantano herbaceo,Natural,636.8287528,1.274789797
9287,Camaronera Carlos Bonilla 5,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Abangares,Estuarino,"Bajos de lodo, arena, suelos salinos no arbolados",Artificial,629.0037119,1.92196717
9288,Camaronera Carlos Reyes 2,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Abangares,Estuarino,"Bajos de lodo, arena, suelos salinos no arbolados",Artificial,833.0293358,3.647205903
9289,Monte Potrero,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Bebedero,Palustre,Pantano herbaceo,Natural,1130.851799,3.026656129
9290,La Cruz,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Bebedero,Lacustre,Laguna,Artificial,116.8861295,0.1031441518
9291,Dos de Abangares 1,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Bebedero,Lacustre,Laguna,Artificial,141.9767088,0.1371522427
9292,Dos de Abangares 2,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Bebedero,Lacustre,Laguna,Artificial,169.6761337,0.1910044182
9293,PGM 1,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Bebedero,Lacustre,Laguna,Artificial,83.30461453,0.0432925591
9294,PGM 2,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Bebedero,Lacustre,Laguna,Artificial,321.6599876,0.4312687099
9295,PGM 3,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Bebedero,Lacustre,Laguna,Artificial,132.0802663,0.09369297501
9296,PGM 4,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Bebedero,Lacustre,Laguna,Artificial,109.9654933,0.07366364216
9297,Finca Boyero,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Bebedero,Lacustre,Laguna,Natural,292.9609695,0.4418304261
9298,La Cueva,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Bebedero,Lacustre,Laguna,Artificial,896.9223015,4.110726991
9299,La Ribera,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Tarcoles,Palustre,Pantano herbaceo,Natural,612.0583587,1.461294043
9303,Dulce Nombre,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Tarcoles,Lacustre,Laguna,Artificial,205.6448776,0.2202205506
9310,Bosque Encantado,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Tarcoles,Lacustre,Laguna,Artificial,724.6847474,1.266067591
9309,Embalse San Miguel 2,Propiedad Privada del Estado - ICE,Fuera,N/A,Fueras ASP,Tarcoles,Lacustre,Laguna,Artificial,499.9234176,1.143084415
9307,Palustre Ventanas Garita,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Tarcoles,Palustre,Pantano herbaceo,Artificial,267.2229022,0.3813483918
9308,Embalse San Miguel 1,Propiedad Privada del Estado - ICE,Fuera,N/A,Fueras ASP,Tarcoles,Lacustre,Laguna,Artificial,1936.228328,12.12534015
9306,Embalse Ventanas - Garita,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Tarcoles,Lacustre,Laguna,Artificial,1784.498244,9.781714687
9305,Embalse La Garita,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Tarcoles,Lacustre,Laguna,Artificial,1017.872847,2.517825719
9304,Palustre Dulce Nombre,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Tarcoles,Palustre,Pantano herbaceo,Natural,120.6145076,0.07705403928
9300,Embalse Puente de Mulas,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Tarcoles,Lacustre,Laguna,Artificial,1249.969194,1.619323666
9301,Embalse San Antonio,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Tarcoles,Lacustre,Laguna,Artificial,1429.181147,2.479255739
9302,La Negra,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Tarcoles,Lacustre,Laguna,Artificial,94.8100561,0.06493473461
9311,Fraijanes,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Tarcoles,Lacustre,Laguna,Natural,633.0997298,1.897520035
9312,Colinas del Poas,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Tarcoles,Lacustre,Laguna,Natural,471.0983149,0.6198798247
9313,Colinas del Poas 2,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Tarcoles,Lacustre,Laguna,Natural,158.3109448,0.1857921188
9314,Colinas del Poas 3,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Tarcoles,Lacustre,Laguna,Natural,147.4137871,0.1577485009
2561,Lutz,Area Silvestre Protegida,Parcialmente,Parque Nacional,Manuel Antonio,Naranjo,Lacustre,Laguna,Natural,1944.01557,11.31163985
9315,Carlos Mora 1,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Damas,Lacustre,Laguna,Natural,725.1614621,1.354283207
9316,Carlos Mora 2,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Damas,Lacustre,Laguna,Natural,707.6384319,0.8242388759
9317,Carlos Mora 3,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Damas,Lacustre,Laguna,Natural,2279.715474,11.87993831
9319,Yolillal Manzanillo 2,Area Silvestre Protegida,Dentro,Refugio Nacional de Vida Silvestre Mixto,Gandoca - Manzanillo,La Estrella,Palustre,Pantano arbolado (yolillo),Natural,24430.83914,160.7322523
9318,Yolillal Manzanillo 1,Area Silvestre Protegida,Dentro,Refugio Nacional de Vida Silvestre Mixto,Gandoca - Manzanillo,La Estrella,Palustre,Pantano arbolado (yolillo),Natural,488.8284273,1.116377357
7568,Palustre Manzanillo,Area Silvestre Protegida,Dentro,Refugio Nacional de Vida Silvestre Mixto,Gandoca - Manzanillo,La Estrella,Palustre,Pantano herbaceo,Natural,8243.798333,324.8134291
9320,Cano Negro 3,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Chirripo,Palustre,Pantano herbaceo,Natural,1503.678615,5.313699305
9321,Cano Negro 4,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Chirripo,Palustre,Pantano herbaceo,Natural,1146.79665,4.042405771
9322,Cano Negro 5,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Chirripo,Palustre,Pantano herbaceo,Natural,819.6379041,0.681154081
9323,Cano Negro 6,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Chirripo,Palustre,Pantano herbaceo,Natural,791.382246,2.338588478
9324,El Palmar 5,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Sarapiqui,Palustre,Pantano herbaceo,Natural,21920.09575,86.72732387
9325,El Palmar 6,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Sarapiqui,Palustre,Pantano herbaceo,Natural,539.1177481,1.597596968
9327,Palustre arbolado Palmar 1,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Sarapiqui,Palustre,"Pantano arbolado (gavilan, guacimo)",Natural,11429.7648,46.5187831
9328,Palustre arbolado Palmar 2,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Sarapiqui,Palustre,"Pantano arbolado (gavilan, guacimo)",Natural,2874.686469,13.15548673
9329,Palustre arbolado Palmar 3,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Sarapiqui,Palustre,"Pantano arbolado (gavilan, guacimo)",Natural,2388.055119,6.911661811
9330,Palustre arbolado Palmar 4,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Sarapiqui,Palustre,"Pantano arbolado (gavilan, guacimo)",Natural,5738.092816,23.26832007
9326,El Palmar 7,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Sarapiqui,Palustre,Pantano herbaceo,Natural,1209.364897,2.32933676
9331,Palustre arbolado Palmar 5,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Sarapiqui,Palustre,"Pantano arbolado (gavilan, guacimo)",Natural,2038.553438,6.146750552
9332,Palustre arbolado Palmar 6,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Sarapiqui,Palustre,"Pantano arbolado (gavilan, guacimo)",Natural,2366.451237,9.430554832
9333,Palustre El Palmar,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Chirripo,Palustre,Pantano herbaceo,Natural,2163.233666,7.4394784
9334,El Palmar 8,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Chirripo,Palustre,Pantano herbaceo,Natural,653.0129411,1.672075059
9335,El Palmar 9,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Chirripo,Palustre,Pantano herbaceo,Natural,812.455894,2.194285049
9336,El Palmar 10,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Chirripo,Palustre,Pantano herbaceo,Natural,1357.963879,2.141186259
9337,El Palmar 11,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Chirripo,Palustre,Pantano herbaceo,Natural,312.8581071,0.5061896423
9338,Palustre arbolado Palmar 7,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Chirripo,Palustre,"Pantano arbolado (gavilan, sangrillo)",Natural,229.124714,0.2708313938
9341,Humedal arbolado Palmar 1,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Chirripo,Palustre,"Pantano arbolado (gavilan,guacimo, sangrillo)",Natural,7180.900113,48.48785175
9339,Humedal El Palmar 1,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Chirripo,Palustre,Pantano herbaceo,Natural,4165.014191,21.63925072
9340,Humedal El Palmar 2,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Chirripo,Palustre,Pantano herbaceo,Natural,16621.95958,68.27981651
9342,Finca Agua 1,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Chirripo,Palustre,Pantano herbaceo,Natural,474.8567864,0.8676379496
9343,Finca Agua 2,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Chirripo,Palustre,Pantano herbaceo,Natural,1152.34892,4.521419848
9344,Finca Agua 3,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Chirripo,Palustre,Pantano herbaceo,Natural,463.7480443,1.015754983
9345,Finca Agua 4,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Chirripo,Palustre,Pantano herbaceo,Natural,4170.540634,11.40348935
9346,Humedal El Palmar 3,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Chirripo,Palustre,Pantano herbaceo,Natural,745.4106506,0.5363724224
9347,Escuela La Conquista,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Sarapiqui,Palustre,Pantano herbaceo,Natural,772.8625644,1.407537557
9350,Finca Roswuita 3,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Sarapiqui,Palustre,Pantano herbaceo,Natural,3087.1753,11.47296902
9351,Finca Roswuita 4,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Sarapiqui,Palustre,Pantano herbaceo,Natural,5313.945446,22.00371374
9352,Finca Roswuita 5,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Sarapiqui,Palustre,Pantano herbaceo,Natural,5039.948022,32.39383736
9353,Finca Roswuita 6,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Sarapiqui,Palustre,Pantano herbaceo,Natural,1469.261924,5.166410316
9348,Finca Roswuita 1,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Sarapiqui,Palustre,Pantano herbaceo,Natural,34092.19708,120.9200927
9349,Finca Roswuita 2,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Sarapiqui,Palustre,Pantano herbaceo,Natural,1546.368599,2.114869542
9354,Reserva INDER El Tigre,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Sarapiqui,Palustre,Pantano arbolado (yolillo),Natural,3512.230476,44.58859253
9355,Yolillal Roswuita 2,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Sarapiqui,Palustre,Pantano arbolado (yolillo),Natural,2954.979094,38.55271827
9356,Pantano arbolado Roswuita 1,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Sarapiqui,Palustre,"Pantano arbolado (gavilan, sangrillo)",Natural,10688.7001,123.3366903
9357,Pantano arbolado Roswuita 2,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Sarapiqui,Palustre,"Pantano arbolado (gavilan, sangrillo)",Natural,3015.063686,22.74713297
9358,Pantano arbolado Roswuita 3,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Sarapiqui,Palustre,"Pantano arbolado (gavilan, sangrillo)",Natural,3845.13528,11.19377084
9359,Pantano arbolado Roswuita 4,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Sarapiqui,Palustre,"Pantano arbolado (gavilan, sangrillo)",Natural,4534.234333,21.30063774
9360,Pantano arbolado Roswuita 5,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Sarapiqui,Palustre,"Pantano arbolado (gavilan, sangrillo)",Natural,785.3084139,2.418806397
9361,Yolillal Rosquita 3,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Sarapiqui,Palustre,Pantano arbolado (yolillo),Natural,647.5875405,2.231235919
9362,Humedal Roswuita,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Sarapiqui,Palustre,Pantano herbaceo,Natural,955.7641365,2.907610499
9363,Tangamandapio 1,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Sarapiqui,Palustre,Pantano herbaceo,Natural,848.486647,2.252967114
9364,Tangamandapio 2,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Sarapiqui,Palustre,Pantano herbaceo,Natural,2141.225684,3.808490553
9365,Tangamandapio 3,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Sarapiqui,Palustre,Pantano herbaceo,Natural,827.3847311,1.715784051
9366,Tangamandapio 4,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Sarapiqui,Palustre,Pantano herbaceo,Natural,6614.805946,22.96310096
9367,Tangamandapio 5,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Sarapiqui,Palustre,Pantano herbaceo,Natural,4313.186444,11.51919811
9368,Tangamandapio 6,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Sarapiqui,Lacustre,Laguna,Natural,409.6924156,0.3653118443
9369,Tangamandapio 7,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Sarapiqui,Lacustre,Laguna,Natural,339.5022563,0.3928658067
9370,Humedal Tangamandapio 1,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Sarapiqui,Palustre,"Pantano arbolado (yolillo, sangrillo)",Natural,4383.34752,19.35297278
9371,Humedal Tangamandapio 2,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Sarapiqui,Palustre,"Pantano arbolado (yolillo, sangrillo)",Natural,2088.442879,11.54437316
9372,Humedal Tangamandapio 3,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Sarapiqui,Palustre,"Pantano arbolado (yolillo, sangrillo)",Natural,2089.246149,17.70771547
9373,Humedal Tangamandapio 4,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Sarapiqui,Palustre,"Pantano arbolado (yolillo, sangrillo)",Natural,2632.144478,12.24256099
9374,Yolillal Punta Uva 1,Zona Maritimo Terrestre,Fuera,N/A,Fueras ASP,La Estrella,Palustre,Pantano arbolado (yolillo),Natural,5849.465177,33.50033664
9375,Yolillal Punta Uva 2,Zona Maritimo Terrestre,Fuera,N/A,Fueras ASP,La Estrella,Palustre,Pantano arbolado (yolillo),Natural,280.0338116,0.1949546451
9376,Yolillal Punta Uva 3,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,La Estrella,Palustre,Pantano arbolado (yolillo),Natural,1618.4185,4.926388296
9377,Arbustivo Cahuita 1,Area Silvestre Protegida,Dentro,Parque Nacional,Cahuita,La Estrella,Palustre,Pantano arbustivo,Natural,3871.617164,44.82339773
9378,Arbustivo Cahuita 2,Area Silvestre Protegida,Dentro,Parque Nacional,Cahuita,La Estrella,Palustre,Pantano arbustivo,Natural,624.1337496,1.725529091
5267,Yolillal Cahuita,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,La Estrella,Palustre,Pantano arbolado (yolillo),Natural,606.5214734,1.451755723
9379,Palustre Aviarios 1,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,La Estrella,Palustre,Pantano herbaceo,Natural,4962.146448,12.60635166
9380,Palustre Aviarios 2,Zona Maritimo Terrestre,Fuera,N/A,Fueras ASP,La Estrella,Palustre,Pantano herbaceo,Natural,2394.414517,4.881823297
9381,Bosque Anegado Aviarios 2,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,La Estrella,Palustre,Pantano arbolado (bosque anegado),Natural,1635.595739,15.52587096
9382,Bosque Anegado Aviarios 3,Propiedad privada / En posesion,Parcialmente,Refugio de Vida Silvestre privado,Aviarios del Caribe,La Estrella,Palustre,Pantano arbolado (bosque anegado),Natural,5187.558629,58.49228517
9383,Bosque Anegado Aviarios 4,Propiedad privada / En posesion,Parcialmente,Refugio de Vida Silvestre privado, Aviarios del Caribe,La Estrella,Palustre,Pantano arbolado (bosque anegado),Natural,3319.439434,55.59781387
8121,Yolillal Rio Estrella 4,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,La Estrella,Palustre,Pantano arbolado (yolillo),Natural,2615.152183,37.94464706
9393,Yolillal Rio Bananito 1,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Bananito,Palustre,Pantano arbolado (yolillo),Natural,722.911692,1.961769825
9394,Yolillal Rio Bananito 2,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Bananito,Palustre,Pantano arbolado (yolillo),Natural,25765.48218,431.4756363
9395,Yolillal Rio Bananito 3,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Bananito,Palustre,Pantano arbolado (yolillo),Natural,1950.425959,10.47480275
9396,Yolillal Rio Bananito 4,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Bananito,Palustre,Pantano arbolado (yolillo),Natural,1434.070063,9.407970385
9397,Yolillal Rio Bananito 5,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Bananito,Palustre,Pantano arbolado (yolillo),Natural,3701.854978,65.95811094
9398,Yolillal Rio Bananito 6,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Bananito,Palustre,Pantano arbolado (yolillo),Natural,4082.162184,25.5382602
9399,Yolillal Rio Bananito 7,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Bananito,Palustre,Pantano arbolado (yolillo),Natural,4293.713518,62.09665072
9400,Yolillal Rio Bananito 8,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Bananito,Palustre,Pantano arbolado (yolillo),Natural,2335.640118,23.47367601
9391,Yolillal Vizacaya 8,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Bananito,Palustre,"Pantano arbolado (bosque anegado, yolillo)",Natural,1878.93878,18.695287
9392,Yolillal Vizacaya 9,Zona Martitimo Terrestre,Fuera,N/A,Fueras ASP,Bananito,Palustre,"Pantano arbolado (bosque anegado, yolillo)",Natural,1202.718626,5.65615652
9390,Yolillal Vizacaya 7,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Bananito,Palustre,"Pantano arbolado (bosque anegado, yolillo)",Natural,856.1853132,2.487247004
9389,Yolillal Vizacaya 6,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Banano,Palustre,"Pantano arbolado (bosque anegado, yolillo)",Natural,5798.468155,41.53746415
9388,Yolillal Vizacaya 5,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Bananito,Palustre,"Pantano arbolado (bosque anegado, yolillo)",Natural,494.4655154,0.8944404248
9387,Yolillal Vizacaya 4,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Bananito,Palustre,"Pantano arbolado (bosque anegado, yolillo)",Natural,11770.85952,84.6255312
9386,Yolillal Vizacaya 3,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Bananito,Palustre,"Pantano arbolado (bosque anegado, yolillo)",Natural,4381.634302,28.85549499
9385,Yolillal Vizacaya 2,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Bananito,Palustre,"Pantano arbolado (bosque anegado, yolillo)",Natural,2518.258183,21.32221421
9384,Yolillal Vizacaya 1,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Bananito,Palustre,"Pantano arbolado (bosque anegado, yolillo)",Natural,8954.07324,121.1175779
9401,Cano Negro 7,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Sarapiqui,Palustre,Pantano herbaceo,Natural,621.4259066,1.535360608
9402,Cano Negro 8,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Sarapiqui,Palustre,Pantano herbaceo,Natural,2637.768528,13.78692693
9403,Humedal Arbolado Cano Negro,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Sarapiqui,Palustre,"Pantano arbolado (gavilan, sangrillo)",Natural,1217.695507,3.008913745
9404,Yolillal Tigre,Propiedad privada / En posesion,Fuera,N/A,Fueras ASP,Sarapiqui,Palustre,Pantano arbolado (yolillo),Natural,3586.867654,43.31274096
