Formulario,nom_hum,Bosques,Charr_Taco,Sabanas,Reforest,Gan_Intens,Gan_Extens,Agricult,Tipo_Agr,Acuacult,Pesca,Moluscos,Extr_Recur,Infraestr,Turism_Com,Transp_Acu,Industria,Otros,IV,Shape_Area
,,0.5,0.3,0.3,0.1,-0.5,-0.2,-0.4,,0.1,0.1,-0.1,-0.3,-0.5,-0.1,-0.1,-0.2,,,
,,BO,CT,SA,RE,GI,GE,AG,,AC,PE,MO,EX,IN,TU,TR,ID,OT,,
5467,Humedal La Argentina 3,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,4303.52538964000
5468,Humedal La Argentina 4,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,6368.92125900000
5469,Humedal La Argentina 5,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,3822.47168147000
5470,Humedal La Argentina 6,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,5955.01144389000
5471,Humedal La Argentina 7,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,8203.84595228000
5472,Humedal La Argentina 8,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,4036.16388555000
5473,Palustre Cuatro Esquinas 1,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,6045.03297614000
5474,Palustre Cuatro Esquinas 2,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,16134.89842390000
5475,Palustre Cuatro Esquinas 3,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,5738.35033869000
5476,Palustre Cuatro Esquinas 4,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,11292.02757050000
5477,Palustre Cuatro Esquinas 5,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,78266.04069530000
5478,Humedal Santa Lucia 1,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,11107.29934360000
5479,Humedal Santa Lucia 2,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,2228.69773481000
5480,Humedal Santa Lucia 3,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,2663.73109569000
5481,Humedal Santa Lucia 4,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,6454.04663032000
5482,Humedal Santa Lucia 5,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,90503.24367090000
5483,Humedal Santa Lucia 6,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,27938.82216280000
5484,Humedal Santa Lucia 7,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,4212.73989841000
5485,Humedal Santa Lucia 8,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,4562.81666371000
5486,Humedal Santa Lucia 9,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,2315.87541056000
5487,Humedal Santa Lucia 10,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,3040.61571951000
5488,Humedal Ceibo 1,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,3677.43015894000
5489,Humedal Ceibo 2,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,2509.13852378000
5490,Humedal Ceibo 3,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,1636.92590466000
5491,Humedal Ceibo 4,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,6956.60641160000
5492,Humedal Ceibo 5,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,3565.16962321000
5493,Humedal Ceibo 6,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,7635.63295586000
5494,Humedal Ceibo 7,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,30822.18452860000
5495,Humedal Ceibo 8,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,2329.10785807000
5496,Humedal Ceibo 9,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,9392.89566665000
5497,Humedal Ceibo 10,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,29439.40367700000
5498,Humedal Ceibo 11,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,4643.01383097000
5499,Humedal Ceibo 12,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,12690.45050290000
5500,Humedal Ceibo 13,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,1337.12132578000
5501,Humedal Rio Palacios 1,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,15964.04557940000
5502,Humedal Rio Palacios 2,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,3460.68956659000
5503,Humedal Rio Palacios 3,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,1805.15763269000
5504,Laguna  Palacios 1,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,391.80437529300
5505,Laguna  Palacios 2,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,556.16047184700
5506,Laguna  Palacios 3,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,520.60206848100
5507,Palustre Palacios 1,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,739.60901733000
5508,Palustre Palacios 2,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,6484.12308404000
5509,Palustre Palacios 3,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,1962.32584401000
5510,Palustre Palacios 4,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,16435.24064110000
5511,Palustre 4 Esquinas 1,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,13558.80146070000
5512,Palustre 4 Esquinas 2,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,3497.15644542000
5513,Palustre 4 Esquinas 3,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,10159.67647680000
5514,Palustre 4 Esquinas 4,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,4945.43012992000
5515,Palustre 4 Esquinas 5,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,26730.06871180000
5516,Laguna 4 Esquinas,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,281.04494257900
5517,Yolillal  La Delia 1,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.30,62495.20561270000
5518,Yolillal  La Delia 2,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.30,343411.94630600000
5519,Yolillal  La Delia 3,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.30,74451.91750910000
5520,Yolillal  La Delia 4,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.30,229100.86524900000
5521,Yolillal  La Delia 5,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.30,29786.31089240000
5522,Yolillal  La Delia 6,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.30,97653.46297740000
5523,Yolillal  La Delia 7,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.30,6042.92577890000
5524,Yolillal  La Delia 8,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.30,7079.73372146000
5525,Yolillal  La Delia 9,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.30,8149.09071960000
5526,Yolillal  La Delia 10,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.30,37036.47607770000
5527,Yolillal  La Delia 11,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.30,531052.94598600000
5528,La Delia 6,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.30,5811927.71982000000
5529,La Delia 7,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.30,36485.98057840000
5530,Palustre La Delia 1,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.30,51543.35650980000
5531,Palustre La Delia 2,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.30,21471.45432460000
5532,Palustre La Delia 3,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.30,14544.89229310000
5533,Palustre La Delia 4,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.30,76093.51112500000
5534,Palustre La Delia 5,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.30,40391.08897920000
5535,Palustre La Delia 6,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.30,142279.35651400000
5536,Palustre La Delia 7,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.30,85589.78067660000
5537,Palustre La Delia 8,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.30,12967.33870730000
5538,Palustre La Delia 9,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.30,82025.91297920000
5539,Palustre La Delia 10,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.30,162528.77550300000
5540,Palustre La Delia 11,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.30,103826.73998200000
5541,Laguna Delia 1,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0.50,10223.68318900000
5542,Laguna Delia 2,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0.50,3400.88867888000
5543,Laguna Delia 3,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0.50,2848.47898329000
5544,Palustre Las Vueltas 16,1,0,0,0,0,1,1,Palma Africana,0,0,0,0,0,0,0,0,,-0.10,13782.79326880000
5545,Arrozal Las Vueltas 1,0,0,0,0,0,0,1,Palma Aceitera,0,0,0,0,0,0,0,0,,-0.40,421668.49513900000
5546,Arrozal Las Vueltas 2,0,0,0,0,0,0,1,Palma Aceitera,0,0,0,0,0,0,0,0,,-0.40,80605.04847340000
5547,Arrozal Ortega 1,0,0,0,0,0,0,1,Palma Aceitera,0,0,0,0,0,0,0,0,,-0.40,30815.46960930000
5548,Arrozal Ortega 2,0,0,0,0,0,0,1,Palma Aceitera,0,0,0,0,0,0,0,0,,-0.40,6386.66141632000
5549,Arrozal Ortega 3,0,0,0,0,0,0,1,Palma Aceitera,0,0,0,0,0,0,0,0,,-0.40,484407.61272500000
5550,Vanegas 2,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.30,43708.81512150000
5551,Cerritos de Golfito,1,0,0,0,0,1,1,Arroz,0,0,0,0,1,0,0,0,,-0.60,9217.78910785000
5552,Humedal San Miguel,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,-0.20,2226.96789485000
5553,Laguna Colonia Carvajal,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,675.72488749500
5554,Palustre Colonia Carvajal 1,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,682.15924028200
5555,Palustre Colonia Carvajal 2,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,897.82788471600
5556,Laguna San Ramon,1,0,0,0,0,1,0,,0,1,0,0,1,0,0,0,,-0.10,5825.90088252000
5557,Laguna Corazon de Jesus 1,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,977.89518058500
5558,Laguna Corazon de Jesus 2,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,796.90603899200
5559,Laguna Corazon de Jesus 3,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,590.17350003800
5560,Palustre Corazon de Jesus 1,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,13422.45409000000
5561,Palustre Corazon de Jesus 2,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,1630.45828981000
5562,Humedal El  Armadillo,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,4512.25952954000
5563,Palustre Corazon de Jesus 3,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,2867.46754014000
5564,Laguna Barrio Corazon de Jesus,0,0,0,0,0,0,0,,0,1,0,0,1,0,0,0,,-0.40,1551.00379820000
5565,Humedal Corazon de Jesus 1,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,7439.74541650000
5566,Humedal Corazon de Jesus 2,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,7913.26196324000
5567,Humedal Corazon de Jesus 3,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,18156.81991850000
5568,Humedal Corazon de Jesus 4,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,12666.27234260000
5569,Humedal Corazon de Jesus 5,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,5325.95129564000
5570,Humedal Corazon de Jesus 6,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,24330.86498440000
5571,Humedal Corazon de Jesus 7,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,27153.59569690000
5572,Palustre Corazon 1,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,-0.20,2564.26985878000
5573,Palustre Corazon 2,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,-0.20,909.93732915400
5574,Palustre Corazon 3,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,-0.20,2185.38441277000
5575,Palustre Corazon 4,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,-0.20,1839.63408472000
5576,Palustre Corazon 5,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,-0.20,4432.50570762000
5577,Palustre Corazon 6,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,-0.20,1632.59570525000
5578,Palustre Corazon 7,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,-0.20,7702.79605728000
5579,Palustre Corazon 8,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,-0.20,7817.60922674000
5580,Palustre Corazon 9,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,-0.20,8506.46015407000
5581,Palustre Corazon 10,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,-0.20,5796.90813300000
5582,Humedal Media Vuelta 1,0,0,0,0,0,0,1,Yuca,0,0,0,0,0,0,0,0,,-0.40,12669.41154710000
5583,Humedal Media Vuelta 2,0,0,0,0,0,0,1,Yuca,0,0,0,0,0,0,0,0,,-0.40,1440.03991811000
5584,Humedal Media Vuelta 3,0,0,0,0,0,0,1,Yuca,0,0,0,0,0,0,0,0,,-0.40,8909.64005824000
5585,Palustre Media 1,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,539.25698282500
5586,Palustre Media 2,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,4447.46989352000
5587,Humedal Dos,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,,-0.50,5846.15600017000
5588,Humedal Sevilla 1,0,1,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.40,9016.39409736000
5589,Humedal Sevilla 2,0,1,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.40,6015.49445313000
5590,Humedal Sevilla 3,0,1,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.40,6780.64682244000
5591,Humedal Sevilla 4,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,1167.63173558000
5592,Humedal Sevilla 5,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,868.22874387800
5593,Finca Laguna Corcovado 2,1,0,0,0,0,1,1,Palma Africana,0,0,0,0,1,0,0,0,,-0.60,58964.67661640000
5594,Vanegas 3,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.30,5390.35607361000
5595,Potreros Sector Aguabuena 5,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.30,359309.43501000000
5596,Potreros Sector Aguabuena 6,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.30,167205.19516300000
5597,Potreros Sector Aguabuena 7,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.30,151385.82701900000
5598,Palustre Asentamiento 1,0,1,0,0,0,0,0,,0,0,0,0,1,0,0,0,,-0.20,2007.61858576000
5599,Palustre Asentamiento 2,0,1,0,0,0,0,0,,0,0,0,0,1,0,0,0,,-0.20,166.05915041100
5600,Palustre Asentamiento 3,0,1,0,0,0,0,0,,0,0,0,0,1,0,0,0,,-0.20,1061.09561642000
5601,Palustre Bajo Latas 1,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,-0.20,2084.23383350000
5602,Palustre Bajo Latas 2,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,-0.20,947.52230901700
5603,Palustre Paraiso 1,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,3642.00862585000
5604,Palustre Paraiso 2,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,2090.77816822000
5605,Palustre Paraiso 3,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,987.25570194100
5606,Laguna Arbolitos 1,0,0,0,0,0,1,0,,0,0,0,0,1,1,0,0,,-0.80,3980.64083305000
5607,Plaustre San Gerardo,0,0,0,0,0,1,1,Pina,0,0,0,0,1,0,0,0,,-1.10,1411.56493153000
5608,Laguna Finca Montana,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,772.22090708800
5609,Palustre Finca Montana 1,0,0,0,0,0,1,1,Pina,0,0,0,0,1,0,0,0,,-1.10,107.97356279900
5610,Palustre Finca Montana 2,0,0,0,0,0,1,1,Pina,0,0,0,0,1,0,0,0,,-1.10,2800.94663668000
5611,Palustre Finca Montana 3,0,0,0,0,0,1,1,Pina,0,0,0,0,1,0,0,0,,-1.10,8178.91582401000
5612,Palustre Finca Montana 4,0,0,0,0,0,1,1,Pina,0,0,0,0,1,0,0,0,,-1.10,1249.25286879000
5613,Palustre Finca Montana 5,0,0,0,0,0,1,1,Pina,0,0,0,0,1,0,0,0,,-1.10,4204.95982898000
5614,Palustre Finca Montana 6,0,0,0,0,0,1,1,Pina,0,0,0,0,1,0,0,0,,-1.10,4655.48320530000
5615,Palustre Finca Montana 7,0,0,0,0,0,1,1,Pina,0,0,0,0,1,0,0,0,,-1.10,1221.86185385000
5616,Palustre Finca Montana 8,0,0,0,0,0,1,1,Pina,0,0,0,0,1,0,0,0,,-1.10,1129.82876255000
5617,Palustre Palmitas,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,482.50516979000
5618,Humedal Corazon de Jesus 8,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,968.21380525000
5619,Humedal Corazon de Jesus 9,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,1374.77540922000
5620,Humedal Corazon de Jesus 10,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,1967.20681192000
5621,Laguna Corazon de Jesus 4,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,301.00229320100
5622,Humedal Corazon de Jesus 11,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,5475.48450883000
5623,Humedal Corazon de Jesus 12,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,1089.27135455000
5624,Humedal Corazon de Jesus 13,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.70,2908.40731500000
5625,Humedal Rio Toro 1,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.30,11404.00091550000
5626,Humedal Rio Toro 2,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.30,33576.07754130000
5627,Humedal Rio Toro 3,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.30,9654.09165490000
5628,Humedal Rio Toro 4,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.30,40325.72588580000
5629,Humedal Rio Toro 5,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.30,9484.25977340000
5630,Humedal Rio Toro 6,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.30,83978.77574930000
5631,Humedal Rio Toro 7,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.30,3858.49510831000
5632,Humedal Rio Toro 8,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.30,75170.73503130000
5633,Humedal Rio Toro 9,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.30,186944.85423300000
5634,El Muelle,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,2540026.90853000000
5635,Yolillal Rio Sarapiqui 2,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,15445.20424700000
5636,Yolillal Rio Sarapiqui 3,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,24199.98230650000
5637,Yolillal Rio Sarapiqui 4,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,6622.09474979000
5638,Yolillal Rio Sarapiqui 5,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,5047.96091472000
5639,Yolillal Rio Sarapiqui 6,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,18362.48252460000
5640,Yolillal Rio Sarapiqui 7,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,62020.39961380000
5641,Yolillal Rio Sarapiqui 8,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,152462.00349200000
5642,Yolillal Rio Sarapiqui 9,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,42501.59552810000
5643,Yolillal Rio Sarapiqui 10,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,17683.22893810000
5644,Yolillal Rio Sarapiqui 11,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,72135.58592040000
5645,Yolillal Rio Sarapiqui 12,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,25973.88993830000
5646,Humedal Rio Sarapiqui 1,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,26192.24702100000
5647,Humedal Rio Sarapiqui 2,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,26794.03446920000
5648,Humedal Rio Sarapiqui 3,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,30607.13185530000
5649,Humedal Rio Sarapiqui 4,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,13960.14585560000
5650,Humedal Rio Sarapiqui 5,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,12650.51500180000
5651,Humedal Rio Sarapiqui 6,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,109338.61006600000
5652,Humedal Rio Sarapiqui 7,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,4170.53488248000
5653,Humedal Rio Sarapiqui 8,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,4070.83804501000
5654,Humedal Rio Sarapiqui 9,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,12606.02959290000
5655,Humedal Rio Sarapiqui 10,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,40394.05084860000
5656,Humedal Rio Sarapiqui 11,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,79173.60062840000
5657,Lago Jalapa,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0.50,30862.31456300000
5658,Laguna Estero Grande 1,1,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,,0.00,5724.30684779000
5659,Laguna Estero Grande 2,1,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,,0.00,20347.40105040000
5660,Yolillal Vegas de Sardinal,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,0.30,247775.56121500000
5661,Laguna Vuelta de Pierdra 1,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,14085.27179870000
5662,Laguna Vuelta de Pierdra 2,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,9029.72125179000
5663,Laguna Astillero 1,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,1512246.10375000000
5664,Laguna Astillero 2,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,106530.57023100000
5665,Palustres Astillero 1,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,59381.57757830000
5666,Palustres Astillero 2,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,43493.38887980000
5667,Palustres Astillero 3,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,58698.78277800000
5668,Palustres Astillero 4,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,22188.97030430000
5669,Palustres Astillero 5,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,34568.75017890000
5670,Palustres Astillero 6,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,42384.18338470000
5671,Palustres Astillero 7,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,36420.81913580000
5672,Palustres Astillero 8,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,10860.93676230000
5673,Palustres Astillero 9,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,3840.59813285000
5674,Palustres Astillero 10,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,6132.22223315000
5675,Palustres Astillero 11,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,30101.58559330000
5676,Palustres Astillero 12,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,55359.71840350000
5677,Palustre El Llano 18,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,222351.01298800000
5678,Palustre El Llano 19,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,24044.22695270000
5679,Palustre El Llano 20,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,69311.69959160000
5680,Palustre El Llano 21,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,3503.78204895000
5681,Palustre El Llano 22,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,3954.22919491000
5682,Palustre El Llano 23,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,25820.71019630000
5683,Palustre El Llano 24,1,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,,-0.20,34687.60765600000
5684,Yolillo Rio La Suerte 3,1,0,0,0,0,0,0,,0,1,0,0,0,1,1,0,,0.40,2385304.88657000000
5685,Yolillo Rio La Suerte 2,1,0,0,0,0,0,0,,0,1,0,0,0,1,1,0,,0.40,119535.82772500000
5686,Yolillo Rio La Suerte 4,1,0,0,0,0,0,0,,0,1,0,0,0,1,1,0,,0.40,2417979.89414000000
5687,Ganadera Cobano 1,1,1,0,0,0,1,0,,0,0,0,0,1,0,0,0,,0.10,46237.39301990000
5688,Carretera Vieja La Barca 1,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,,-0.60,4205.30818987000
5689,Carretera Vieja La Barca 2,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,,-0.60,39637.71022620000
