Formulario,Name,AREA,PERIMETER,BE,RE,PR,DR,GP,PI,SE,AR,SD,CO,CL,CU,FQ,IBE,IA,IT,IA,TW,ST,INDEX,INDEX,XX
6029,Palustre Rio Chirripo 2,1706292.395,13972.89856,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,3388.842169,2707.805557,0,0,0
6030,Palustre Rio Chirripo 3,408490.5959,6054.394221,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,6561.145503,5413.88273,0,0,0
6031,Humedal Rio Colorado,521711.2933,5361.61822,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,12792.7807,6170.841352,0,0,0
6032,Laguna La Aldea 1,82533.80983,1719.220435,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,2440.6348,641.898484,0,0,0
6033,Laguna La Aldea 2,10675.56656,482.035533,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,2678.981474,797.470704,0,0,0
6034,Laguna La Aldea 3,3451.007708,307.653202,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,2348.048469,398.919152,0,0,0
6035,Palustre Cano San Luis 1,470342.7458,8815.144237,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,4604.481512,3313.096412,0,0,0
6036,Palustre Cano San Luis 2,2134826.89,13541.58949,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,2426.648951,1213.719255,0,0,0
6037,Yolillal Cano San Luis 1,265802.7863,4813.950418,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,5710.653375,3020.529732,0,0,0
6038,Yolillal Cano San Luis 2,151944.4052,2173.135392,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,5540.709933,2615.953867,0,0,0
6039,Yolillal Cano San Luis 3,306911.6207,4191.269977,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,4886.698517,2470.963343,0,0,0
6040,Yolillal Cano San Luis 4,3722884.823,23759.5296,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,6007.505179,2374.250907,0,0,0
6041,Palustre Fatima 1,775955.4672,15224.0545,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,4771.349905,1525.572852,0,0,0
6042,Palustre Fatima 2,605703.9407,4209.682595,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,6003.62042,677.627655,0,0,0
6043,Arrocera La Julieta 1,383346.607,2497.974009,0,0,0,0,0,0,0,1,0,1,0,1,0,0,-0.22,-0.22,-0.0275,1767.483312,1094.135136,10.69327404,0,0
6044,Arrocera La Julieta 2,101513.0576,1630.654039,0,0,0,0,0,0,0,1,0,1,0,1,0,0,-0.22,-0.22,-0.0275,2559.098089,1808.889658,15.48254344,0,0
6045,Arrocera La Julieta 3,802021.2103,5502.685877,0,0,0,0,0,0,0,1,0,1,0,1,0,0,-0.22,-0.22,-0.0275,1711.994496,924.170284,10.3575667,0,0
6046,Arrocera La Julieta 4,539836.0322,5705.397399,0,0,0,0,0,0,0,1,0,1,0,1,0,0,-0.22,-0.22,-0.0275,2685.759501,1822.882075,16.24884498,0,0
6047,Sardinal 1,11218.45581,622.556016,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.11,0.89,0.11125,7014.509876,21.616714,-85.84006461,438.4068673,0.1673370209
6048,Sardinal 2,5775.101727,370.640456,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.11,0.89,0.11125,7198.972092,88.705988,-88.09742098,449.9357558,0.1717375219
6049,Sardinal 3,6276.615996,309.017224,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.11,0.89,0.11125,7371.297139,70.725329,-90.20624874,460.7060712,0.1758484805
6050,Sardinal 4,68242.48868,2802.762398,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.11,0.89,0.11125,6984.74905,468.311447,-85.4758665,436.5468156,0.1666270514
6051,Sardinal 5,37754.92153,1682.924844,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.11,0.89,0.11125,6761.8317,474.310687,-82.74791543,422.6144813,0.1613091709
6052,Jaco 2,126371.6789,1803.533344,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,317.107369,83.710869,0,0,0
6053,Sardinal 7,4240.180776,258.098549,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.11,0.89,0.11125,7300.352806,632.392184,-89.33806746,456.2720504,0.1741560439
6054,Sardinal 8,53086.90432,2536.431639,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.11,0.89,0.11125,7393.812334,37.30166,-90.48177844,462.1132709,0.1763855994
6055,Sardinal 9,9954.968164,466.15239,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.11,0.89,0.11125,7461.700125,539.055883,-91.31255528,466.3562578,0.1780051196
6056,Sardinal 10,58779.72659,2385.669198,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.11,0.89,0.11125,7936.748773,502.890859,-97.12596311,496.0467983,0.1893378039
6057,La Fortuna 1,40734.70636,1062.439511,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,15128.35316,6381.733561,22.88163416,0,0
6058,Laguna Guacalillo 1,250966.9927,4495.618518,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,3314.075749,3696.131733,0,0,0
6059,Laguna Guacalillo 2,16628.72263,614.819506,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,5730.263479,4881.973148,0,0,0
6060,Laguna Guacalillo 3,30669.90214,1140.426953,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,5997.233262,5066.297962,0,0,0
6061,Arrozal Sardinal 1,190989.7252,2657.201293,0,0,0,0,0,0,0,1,0,1,0,1,0,0,-0.22,-0.22,-0.0275,6060.515239,612.186469,36.6661172,0,0
6062,Sota 2,8633.752337,1299.996681,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,15839.8239,1906.554444,23.95773365,0,0
6063,Palustre Sardinal 2,10484.52322,560.986947,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,1.1,0.1375,6394.769192,569.496847,87.92807639,0,0
6064,Arrozal Sardinal 2,76353.95422,1430.642099,0,0,0,0,0,0,0,1,0,1,0,1,0,0,-0.22,-0.22,-0.0275,5863.640633,296.561742,35.47502583,0,0
6065,Sector El Hogar 4,1116.082261,153.333577,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,4445.461855,1678.323911,6.723761056,0,0
6066,Bosque Anegado Barra Matina Norte 8,496898.9449,2910.741497,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,6957.17619,958.766944,10.52272899,0,0
6067,Bonilla 3,101816.2874,1878.215285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734.703236,36.819109,0,0,0
6068,Bonilla 4,30822.26048,1102.212079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1469.216941,264.501091,0,0,0
6069,Bonilla 5,6454.146588,528.417322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1855.451787,561.851733,0,0,0
6070,Laguna Fertica,6155.048208,527.894327,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1708.077384,433.983063,0,0,0
6071,San Gerardo 1,4514.089538,324.5289,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,4125.282673,3833.068425,0,0,0
6072,San Gerardo 2,6617.566333,675.223215,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,3979.203355,3693.023552,0,0,0
6073,Humedal Diamante,40098.77016,1282.521057,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,5346.385804,3970.713126,8.086408529,0,0
6074,Humedal Cruce Sonora 1,15106.77034,911.163954,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,5723.068537,4066.797131,8.656141162,0,0
6075,Humedal Cruce Sonora 2,3846.531437,320.06366,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,5634.249516,4010.829379,8.521802393,0,0
6076,Laguna Sonora,11951.155,648.670218,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,6189.700706,3624.106936,9.361922318,0,0
6077,Humedal Monte Lirio 1,39392.15692,1345.965265,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,6500.992303,1949.810866,9.832750858,0,0
6078,Humedal Monte Lirio 2,5533.85015,458.658057,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,6689.868309,1929.279561,10.11842582,0,0
6079,Laguna Espanolita 1,913.529409,137.211888,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.22,-0.22,-0.0275,6555.465123,2037.940026,39.66056399,0,0
6080,Laguna Espanolita 2,570.343942,100.547997,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.22,-0.22,-0.0275,6715.189522,1848.361309,40.62689661,0,0
6081,Laguna Espanolita 3,2245.440021,276.969838,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.22,-0.22,-0.0275,6956.180144,1563.978999,42.08488987,0,0
6082,Palustre Espanolita 1,3570.850183,456.767925,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,6682.032006,1802.319754,10.10657341,0,0
6083,Palustre Espanolita 2,6481.44081,680.705918,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,6732.107575,1725.454868,10.18231271,0,0
6084,Palustre Espanolita 3,2352.744394,334.556937,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,6836.966011,1595.70789,10.34091109,0,0
6085,Palustre Espanolita 4,2463.03152,188.994071,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,6471.739324,1773.706373,0,0,0
6086,Tilapiera Espanolita 1,73.664286,39.371891,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7143.454789,1660.320056,0,0,0
6087,Tilapiera Espanolita 2,80.493854,35.977182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7145.936196,1662.682225,0,0,0
6088,Laguna Espanolita 5,2401.252297,229.538462,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,7617.46048,1144.541444,0,0,0
6089,Laguna Espanolita 6,4746.044992,318.465433,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,7711.57386,1012.636255,0,0,0
6090,Laguna Espanolita 7,4182.040989,442.256532,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,7822.363061,220.875779,0,0,0
6091,Palustre Espanolita,3186.498558,387.913717,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,7715.374197,1072.377369,11.66950347,0,0
6092,Palustre Rio Cuarto 1,591.564247,97.394563,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,9461.750396,889.129863,14.31089747,0,0
6093,Palustre Rio Cuarto 2,5365.027151,310.375802,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,9493.999534,885.504514,14.3596743,0,0
6094,Palustre Rio Cuarto 3,1198.168535,225.176791,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,9223.086976,609.82486,13.94991905,0,0
6095,Palustre Rio Cuarto 4,15560.32323,1005.257193,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,9148.156137,758.838735,13.83658616,0,0
6096,Palustre Rio Cuarto 5,12245.72731,612.380966,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,9381.291195,943.627806,14.18920293,0,0
6097,Laguan Rio Cuarto,1335.417478,183.721909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9241.183683,656.313917,0,0,0
6098,Laguna Santa Isabel,610.594311,121.078001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,9556.906658,1535.997058,0,0,0
6099,Laguna Santuario,2184.671503,267.43575,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,8903.511227,2713.26383,0,0,0
6100,Laguna San Vicente 1,794.298267,103.432747,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,8653.066064,3334.753866,0,0,0
6101,Laguna Satuario 2,4047.522484,278.942312,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,9889.065786,2646.595749,14.957212,0,0
6102,Laguna San Vicente 2,1117.550912,149.265828,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11280.68365,2600.951366,0,0,0
6103,Laguna San Vicente 3,1912.870593,237.751631,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,11595.18088,2301.79813,0,0,0
6104,Laguna San Vicente 4,3220.840782,307.80798,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,11795.79826,2123.426811,0,0,0
6105,Palustre San Vicente 1,11398.31606,814.754295,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,11703.75232,2156.220101,17.70192538,0,0
6106,Palustre San Vicente 2,10106.18699,761.885527,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,12421.70141,1624.35354,18.78782338,0,0
6107,Laguna San Vicente 5,10904.44947,619.339409,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,12183.90695,1654.614694,0,0,0
6108,Laguna San Vicente 4,3825.691173,309.025433,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,12078.07622,1779.843285,0,0,0
6109,Palustre San Vicente 3,11739.73061,839.356497,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,12300.69242,1302.73883,18.60479728,0,0
6110,Laguna San Vicente 6,649.890402,105.727926,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,12316.47186,1205.352103,0,0,0
6111,Laguna San Vicente 7,6397.736414,508.283066,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,12415.64191,1117.558848,0,0,0
6112,Palustre San Vicente 4,1562.173536,327.000732,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,11887.21951,2307.501125,17.97941951,0,0
6113,Palustre San Vicente 3,3010.259687,332.999726,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,12017.74377,2294.124653,18.17683745,0,0
6114,Laguna San Vicente 8,3333.420034,361.91749,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12034.2431,2355.240879,0,0,0
6115,Palustre San Vicente 5,19483.09022,1438.1565,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.11,-0.11,-0.01375,11805.54525,2452.576691,17.85588719,0,0
6116,Palustre San Vicente 6,12382.20963,756.86461,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.11,-0.11,-0.01375,12036.85509,2595.529456,18.20574332,0,0
6117,Laguna San Vicente 9,14929.50051,826.858294,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,11698.94757,3455.193075,0,0,0
6118,Laguna Santuario 3,635.253419,94.989419,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10150.94713,3207.722971,0,0,0
6119,Palustre Santuario,7589.264384,978.035112,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,10448.67047,3259.920022,15.80361409,0,0
6120,Laguna Santuario 4,8692.62258,481.803242,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,10405.97802,4006.893795,0,0,0
6121,Laguna Santuario 5,13053.16859,692.808662,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,9998.281245,4013.322579,0,0,0
6122,Palustre Santuario 2,4794.482104,321.494251,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,10340.84495,3970.616388,15.64052799,0,0
6123,Palustre Santuario 3,4823.511207,367.642516,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,10303.48081,3851.372032,15.58401472,0,0
6124,Laguna Sonora 1,12745.37374,548.832742,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,9647.083118,3452.237073,0,0,0
6125,Laguna Sonora 2,8364.289502,416.053719,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,10082.00662,2469.445137,0,0,0
6126,Palustre Sonora,10448.11629,1266.438076,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,9437.789542,2426.28996,14.27465668,0,0
6127,Bonilla 1,39810.90721,1377.055977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569.470101,4.558486,0,0,0
6128,Bonilla 2,132754.5661,2475.106468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689.23756,9.987107,0,0,0
6129,Agujas 1,27765.85139,801.937274,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,5505.023674,2057.296611,8.326348307,0,0
6130,Agujas 2,25066.41643,742.002048,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,5570.058081,1943.653057,8.424712848,0,0
6131,Agujas 3,9764.903337,467.963056,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,5140.709926,1949.270585,7.775323763,0,0
6132,CR Trust 1,47989.69674,1248.082471,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.11,0.89,0.11125,5675.27068,3168.727608,-69.45112495,354.7044175,0.1353883457
6133,CR Trust 2,101460.1032,2059.100805,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.11,0.89,0.11125,5409.042232,2546.322659,-66.19315431,338.0651395,0.1290372426
6134,Tárcoles,127642.9193,1679.522626,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.11,0.89,0.11125,2494.233655,2105.162863,-30.52318435,155.8896034,0.05950203743
6135,Arrozal Las Vueltas 1,381434.1068,5109.97274,0,0,0,0,0,0,0,1,0,1,0,1,0,0,-0.22,-0.22,-0.0275,7311.67622,298.9559,44.23564113,0,0
6136,Arrozal Las Vueltas 2,598475.3706,6813.977402,0,0,0,0,0,0,0,1,0,1,0,1,0,0,-0.22,-0.22,-0.0275,7846.159253,110.427288,47.46926348,0,0
6137,Arrozal Las Vueltas 3,70954.33221,1181.987608,0,0,0,0,0,0,0,1,0,1,0,1,0,0,-0.22,-0.22,-0.0275,7569.969532,8.052863,45.79831567,0,0
6138,Arrozal Las Vueltas 4,76573.05327,1267.951827,0,0,0,0,0,0,0,1,0,1,0,1,0,0,-0.22,-0.22,-0.0275,9377.326802,513.097867,56.73282715,0,0
6139,Arrozal Las Vueltas 5,16080.23309,537.738526,0,0,0,0,0,0,0,1,0,1,0,1,0,0,-0.22,-0.22,-0.0275,9334.527706,347.093672,56.47389262,0,0
6140,Humedal San Gerardo,2644.949786,238.920219,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,3854.606926,3380.578489,5.830092976,0,0
6141,Laguna Las Palmitas 1,832.61646,107.275007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4187.975477,1947.86668,0,0,0
6142,Laguna Las Palmitas 2,436.57431,76.757901,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4223.934776,1942.499752,0,0,0
6143,Laguna Refugio Ecologico David 1,561.394574,89.254015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4519.5552,1979.821199,0,0,0
6144,Laguna Refugio Ecologico David 2,62.333603,29.234642,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4564.107585,1952.090251,0,0,0
6145,Laguna Refugio Ecologico David 3,612.427484,117.117636,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4610.215709,1887.149759,0,0,0
6146,Humedal Las Palmitas,5639.221348,409.052499,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,3784.833461,900.885238,5.72456061,0,0
6147,Humedal La Chilera,94060.03803,2438.983438,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,6741.504867,41.903432,0,0,0
6148,Humedal Dos Locos 1,14403.8893,1109.492935,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,10594.73604,636.163618,16.02453826,0,0
6149,Humedal Dos Locos 2,14067.60004,816.01479,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,10034.97368,1153.475821,15.17789769,0,0
6150,Humedal Dos Locos 3,2508.547136,315.21211,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,10293.04387,1008.630571,15.56822885,0,0
6151,Humedal Dos Locos 4,5880.917799,428.072845,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,9564.155611,2005.38708,14.46578536,0,0
6152,Humedal Finca Los Pinos,17635.27058,1862.085651,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,9390.161313,2558.230553,14.20261899,0,0
6153,Finca La Victoria 1,1937.203216,255.582699,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.22,-0.22,-0.0275,7554.427985,4973.875868,45.70428931,0,0
6154,Finca La Victoria 2,5497.295382,776.688474,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.22,-0.22,-0.0275,7438.965144,4515.315868,45.00573912,0,0
6155,Finca La Victoria 3,2268.154046,250.967386,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.22,-0.22,-0.0275,7494.035514,4409.977925,45.33891486,0,0
6156,Laguna Dos Locos,12684.16062,623.969628,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,7436.697557,4233.518769,0,0,0
6157,Palustre Dos Locos 1,496.673881,100.704796,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,7603.103839,4203.011971,0,0,0
6158,Palustre Dos Locos 2,3703.12618,385.608365,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,7422.785825,4103.741041,11.22696356,0,0
6159,Palustre Dos Locos 3,481.758112,83.709011,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,7557.417468,4097.484967,11.43059392,0,0
6160,Palustre Dos Locos 4,1614.155303,212.087636,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,7407.846524,3999.654661,11.20436787,0,0
6161,Palustre Dos Locos 5,388.486488,97.742636,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,7514.919223,3907.968516,11.36631532,0,0
6162,Palustre Dos Locos 6,8362.051261,438.302842,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,7751.738391,3150.981954,11.72450432,0,0
6163,Palustre Dos Locos 7,8990.622123,636.47749,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,7544.722432,3120.92766,11.41139268,0,0
6164,Palustre Dos Locos 8,8840.463493,434.216496,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,7685.255636,2991.337537,11.62394915,0,0
6165,Palustre Dos Locos 9,3233.224415,341.976696,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,7690.821493,2872.485224,11.63236751,0,0
6166,Palustre Dos Locos 10,6336.852148,468.048363,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,7543.607902,3027.252698,11.40970695,0,0
6167,Palustre Dos Locos 11,2490.29112,218.808789,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,7815.773897,2701.062713,11.82135802,0,0
6168,Palustre Dos Locos 12,2911.077313,434.508417,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,7874.593937,2554.86121,11.91032333,0,0
6169,Palustre Dos Locos 13,20183.20574,1315.793795,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,7393.338861,2694.017744,11.18242503,0,0
6170,Palustre Dos Locos 14,4781.321819,361.19244,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,7529.146491,2706.772848,11.38783407,0,0
6171,Laguna Dos Locos 2,479.698872,120.702341,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,7477.366464,3988.744405,0,0,0
6172,Laguna Quebrada Grande,1182.201549,204.815035,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.11,-0.11,-0.01375,13299.2443,29.083234,20.115107,0,0
6173,Humedal Las Loras,316.43326,109.431875,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,8393.845083,3460.723699,12.69569069,0,0
6174,Laguna Las Loras 1,1205.776414,171.241476,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,8367.1458,3435.02244,0,0,0
6175,Humedal Melina 1,28653.11289,1230.724432,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,6902.550144,4262.724276,10.44010709,0,0
6176,Humedal Melina 2,50790.47299,2534.822248,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,6499.774205,4560.4484,9.830908485,0,0
6177,Laguna Las Loras 2,103.162079,36.863957,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,7943.215049,3826.012018,0,0,0
6178,Quebrada Grande,2053.974508,311.646449,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.22,-0.22,-0.0275,10717.97785,38.469984,64.84376598,0,0
6179,Palustre Pueblo Nuevo 1,8863.977094,474.431585,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,10993.42117,578.572598,16.62754952,0,0
6180,Laguna Pueblo Nuevo 1,66.140113,42.471633,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,11000.71239,765.517244,0,0,0
6181,Laguna Pueblo Nuevo 2,538.055937,103.665655,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,10285.26805,1509.403014,0,0,0
6182,Laguna Pueblo Nuevo 3,1164.474916,131.698368,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,10112.23663,1670.423125,0,0,0
6183,Pueblo Nuevo 1,38181.33165,3276.663378,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,9812.263345,1683.328089,0,0,0
6184,Pueblo Nuevo 2,9874.850578,815.937373,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,9847.249067,2357.654621,0,0,0
6185,Laguna Finca Rio Peje,269.376859,73.245505,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9476.161961,2728.99656,0,0,0
6186,Palustre La Esperanza 1,10198.21388,700.742288,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,8575.218237,3673.795055,12.97001758,0,0
6187,Palustre La Esperanza 2,23080.86148,723.949347,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,8663.461219,3720.794712,13.10348509,0,0
